incident_id,year,name,,killed,injured,Total
762186,2017,Lakewood Montessori Middle,,1,2,3
888957,2017,OUR PLAYHOUSE PRESCHOOL & KINDERGART,,1,1,2
752093,2017,J D Clement Early College HS,,0,1,1
756663,2017,J D Clement Early College HS,,0,1,1
791144,2017,DPS Hospital School,,1,0,1
896301,2017,D S Johnson Elementary,,1,0,1
953102,2017,Williford Elementary,,0,1,1
965224,2017,Rocky Mount High,,0,1,1
983147,2017,Rocky Mount Middle,,0,1,1
983017,2017,GREENVILLE CHRISTIAN ACADEMY,,0,1,1
820132,2017,Junius H Rose High,,0,1,1
1001631,2017,Pactolus,,0,1,1
1008668,2017,Roanoke Rapids High School,,0,1,1
1003262,2017,Weldon Elementary Global Academy,,1,0,1
827248,2017,Vick Elementary,,1,0,1
809744,2017,Milton M Daniels Learning Cntr,,1,0,1
955372,2017,Northeast Academy of Aerospace & AdvTech,,1,0,1
806517,2017,P W Moore Elementary,,0,1,1
810410,2017,Windsor Elementary,,0,1,1
812007,2017,Perquimans Central,,0,1,1
990160,2017,Cabarrus Co Opportunity School,,1,0,1
998769,2017,Winecoff Elementary,,1,0,1
862307,2017,FREEDOM ACADEMY,,0,1,1
848077,2017,Rutherford Opportunity Center,,2,0,2
793922,2017,Pleasant Ridge Elementary,,1,0,1
963170,2017,East Elementary,,1,0,1
905952,2017,Kings Mountain Intermediate,,0,2,2
861338,2017,West Elementary,,0,1,1
767160,2017,Asbury Academy,,0,1,1
1016021,2017,Henderson High,,0,1,1
757235,2017,ST JOHN'S KINDERGARTEN,,0,3,3
772357,2017,Salisbury High,,0,2,2
799263,2017,Salisbury High,,0,1,1
912425,2017,Henderson High,,1,0,1
918580,2017,Henderson High,,1,0,1
901000,2017,ST JOHN'S KINDERGARTEN,,2,3,5
997170,2017,Charlotte Lab School,,1,0,1
775292,2017,BROOKSTONE SCHOOLS,,1,1,2
1012366,2017,Marie G Davis,,0,2,2
917710,2017,Billingsville Elementary,,1,1,2
889728,2017,Merry Oaks International Academy,,0,1,1
838626,2017,Winterfield Elementary,,0,1,1
783582,2017,Garinger High,,0,1,1
920132,2017,Commonwealth High,,0,1,1
788638,2017,Merry Oaks Elementary,,0,2,2
812990,2017,Commonwealth High,,1,0,1
873100,2017,Highland Renaissance Academy,,2,0,2
755233,2017,CHARLOTTE LEADERSHIP ACADEMY,,0,1,1
917196,2017,VERITAS Community School CFA,,0,1,1
942371,2017,J T Williams Secondary Montessori,,0,1,1
772953,2017,VERITAS Community School CFA,,0,2,2
1011585,2017,Renaissance West STEAM Academy,,0,2,2
800349,2017,Allenbrook Elementary,,1,0,1
752266,2017,Stewart Creek High,,0,2,2
904549,2017,Bruns Academy,,0,1,1
768107,2017,Allenbrook Elementary,,0,1,1
771035,2017,Barringer Academic Center,,0,1,1
902061,2017,Bruns Academy,,0,2,2
821150,2017,Aristotle Preparatory Academy,,0,1,1
753573,2017,Bruns Academy,,0,1,1
796524,2017,Harding University High,,0,2,2
812295,2017,STRATEGIC ACADEMY,,0,1,1
773660,2017,ANAMI MONTESSORI SCHOOL,,0,1,1
890558,2017,STRATEGIC ACADEMY,,0,1,1
857192,2017,Quail Hollow Middle,,0,1,1
740232,2017,Montclaire Elementary,,0,1,1
835334,2017,Greenway Park Elementary,,2,0,2
1002900,2017,Greenway Park Elementary,,1,0,1
991372,2017,Albemarle Road Middle,,0,1,1
866609,2017,Hidden Valley Elementary,,0,1,1
975063,2017,Aristotle Preparatory Academy,,0,1,1
838914,2017,INTELLICOR INTERNATIONAL ACADEMY,,0,1,1
924009,2017,OUR LADY OF THE ASSUMPTION SCHOOL,,1,0,1
802713,2017,Charlotte Choice Charter,,0,2,2
1009098,2017,Cato Middle College High,,0,1,1
821159,2017,Cochrane Collegiate Academy,,0,1,1
747997,2017,Devonshire Elementary,,0,1,1
911293,2017,Cato Middle College High,,1,1,2
872737,2017,Lawrence Orr Elementary,,1,0,1
848252,2017,University Park Creative Arts,,0,1,1
845099,2017,University Park Creative Arts,,1,0,1
989776,2017,West Charlotte High,,1,0,1
929963,2017,Northwest School of the Arts,,0,1,1
943898,2017,West Charlotte High,,1,0,1
793972,2017,West Charlotte High,,1,0,1
896669,2017,North Laurinburg Elementary,,0,1,1
877569,2017,Monroe Avenue Elementary,,1,0,1
776537,2017,RENAISSANCE CLASSICAL CHRISTIAN ACADEMY,,0,1,1
1012475,2017,College Lakes Elementary,,0,1,1
882816,2017,Cumberland Road Elementary,,0,3,3
828316,2017,William H Owen Elementary,,1,0,1
942393,2017,Brentwood Elementary,,1,1,2
804731,2017,Ponderosa Elementary,,0,1,1
898482,2017,BAL-PERAZIM CHRISTIAN ACADEMY,,0,1,1
1007807,2017,Lucile Souders Elementary,,1,0,1
870101,2017,Walker Spivey Elementary,,1,0,1
796026,2017,Teresa C Berrien Elementary,,1,0,1
795285,2017,McAlpine Elementary,,1,0,1
743603,2017,Performance Learning Center,,0,1,1
782917,2017,ROD OF GOD CHRISTIAN ACADEMY,,1,2,3
932571,2017,Northwest School of the Arts,,1,0,1
986190,2017,La Grange Elementary,,3,1,4
844107,2017,J T Barber Elementary,,1,0,1
869176,2017,Viewmont Elementary,,1,0,1
813877,2017,TABERNACLE CHRISTIAN SCHOOL,,3,1,4
990048,2017,CORNERSTONE CHRISTIAN ACADEMY,,0,1,1
918237,2017,Success Institute Charter,,0,1,1
785480,2017,Hendersonville Middle,,0,1,1
1010816,2017,Bruce Drysdale Elementary,,0,2,2
883771,2017,Bruce Drysdale Elementary,,0,1,1
964228,2017,Asheville Middle,,0,1,1
986978,2017,Asheville Middle,,0,1,1
740731,2017,E K Powe Elementary,,0,1,1
1168954,2018,Forest Park Elementary,,0,1,1
1241700,2018,Onslow Early College,,2,0,2
1101173,2018,Montcross Charter Academy,,0,1,1
1283206,2018,CATHEDRAL SCHOOL,,0,2,2
1281564,2018,Hope Charter Leadership Academy,,0,1,1
1051450,2018,Millbrook Elementary,,0,1,1
1049881,2018,Phillips High,,1,0,1
1088978,2018,PAVE Southeast Raleigh Charter,,1,1,2
1021443,2018,Fuller Elementary,,0,1,1
1288993,2018,Hilburn Drive Academy,,0,2,2
1156568,2018,Brier Creek Elementary,,2,0,2
1227211,2018,Burton Elementary,,1,0,1
1227228,2018,Central Park School For Child,,0,2,2
1166710,2018,Healthy Start Academy,,0,1,1
1258881,2018,Global Scholars Academy,,1,0,1
1125833,2018,Burton Elementary,,0,1,1
1107492,2018,Global Scholars Academy,,1,1,2
1109718,2018,Global Scholars Academy,,0,2,2
1125835,2018,Burton Elementary,,1,0,1
1206003,2018,Maureen Joy Charter School,,1,1,2
1164612,2018,Middle College HS @ DTCC,,0,1,1
1109354,2018,MONTESSORI FARM SCHOOL,,1,0,1
1260879,2018,Excelsior Classical Academy,,0,2,2
1025876,2018,Holt Elementary,,0,1,1
1213639,2018,Lakeview School,,0,1,1
1260875,2018,Club Boulevard Elementary,,0,1,1
1291926,2018,Morehead Montessori,,0,1,1
1023616,2018,Lakewood Montessori Middle,,0,1,1
1278082,2018,INTERNATIONAL MONTESSORI SCHOOL,,0,4,4
1101981,2018,Little River Elementary,,1,0,1
1143981,2018,Baskerville Elementary,,0,2,2
1269246,2018,Tar River Academy,,0,1,1
1153753,2018,THIRD STREET ACADEMY,,0,1,1
1080859,2018,Junius H Rose High,,0,1,1
1202150,2018,Milton M Daniels Learning Center,,2,0,2
1123570,2018,TUTOR ALL SCHOOL,,0,1,1
1083321,2018,FIRST WESLEYAN CHRISTIAN SCHOOL,,0,1,1
1126337,2018,FIRST WESLEYAN CHRISTIAN SCHOOL,,0,1,1
1110739,2018,NORTH KANNAPOLIS CHRISTIAN ACADEMY,,0,1,1
1268465,2018,Jackson Park Elementary,,0,1,1
1108294,2018,LCST,,1,0,1
1243221,2018,Butler High,,1,0,1
1235583,2018,SOUTH CHARLOTTE BAPTIST ACADEMY,,1,0,1
1116377,2018,Charlotte Lab School,,0,1,1
1191392,2018,Irwin Academic Center,,0,1,1
1219451,2018,Charlotte Lab School,,0,1,1
1229672,2018,Irwin Academic Center,,0,1,1
1262177,2018,Marie G Davis,,0,1,1
1196261,2018,Marie G Davis,,1,1,2
1214813,2018,Marie G Davis,,0,1,1
1200755,2018,Marie G Davis,,1,0,1
1143999,2018,Marie G Davis,,0,1,1
1103060,2018,Marie G Davis,,0,1,1
1136289,2018,Garinger High,,0,1,1
1062256,2018,Commonwealth High,,1,0,1
1288251,2018,Chantilly Montessori,,1,0,1
1162903,2018,Walter G Byers School,,0,1,1
1049857,2018,Sugar Creek Charter,,0,1,1
1135419,2018,J T Williams Secondary Montessori,,0,1,1
1031509,2018,J T Williams Secondary Montessori,,1,0,1
1173524,2018,Thomasboro Academy,,0,1,1
1179966,2018,Barringer Academic Center,,0,1,1
1023585,2018,Renaissance West STEAM Academy,,0,1,1
1087424,2018,Thomasboro Academy,,0,1,1
1216130,2018,Thomasboro Academy,,1,0,1
1092903,2018,PAW CREEK CHRISTIAN ACADEMY,,1,0,1
1041542,2018,PAW CREEK CHRISTIAN ACADEMY,,1,0,1
1024981,2018,Westerly Hills Academy,,2,1,3
1169805,2018,Thomasboro Academy,,0,3,3
1202688,2018,Invest Collegiate Transform,,0,1,1
1076142,2018,McClintock Middle,,0,1,1
1024975,2018,Greenway Park Elementary,,0,1,1
1115135,2018,Idlewild Elementary,,1,0,1
1089126,2018,Albemarle Road Middle,,0,1,1
1267718,2018,Vaughan Academy of Technology,,1,0,1
1041548,2018,Vaughan Academy of Technology,,1,0,1
1044933,2018,Devonshire Elementary,,0,1,1
1205981,2018,Murphy High,,1,0,1
1113661,2018,Cochrane Collegiate Academy,,1,1,2
1137750,2018,GC Middle College High,,0,2,2
1262278,2018,Peeler Open Elementary,,0,1,1
1234267,2018,Lincoln Academy,,0,1,1
1175151,2018,Philip J Weaver Ed Center,,0,1,1
1158033,2018,Bragg Street Academy,,0,1,1
1249216,2018,"THE INCREASE LEARNING CENTER, INC.",,3,0,3
1083008,2018,LEVEL CROSS CHRISTIAN SCHOOL,,2,0,2
1031273,2018,Kirkman Park Elementary,,0,1,1
1224893,2018,BRITTAIN ACADEMY,,0,1,1
1265237,2018,Pruette SCALE Academy,,1,0,1
1183304,2018,Middle College at GTCC-High Point,,0,1,1
1257870,2018,Fairview Elementary,,1,0,1
1267048,2018,BURLINGTON CHRISTIAN ACADEMY,,0,1,1
1279162,2018,BURLINGTON CHRISTIAN ACADEMY,,1,0,1
1120592,2018,Ronald E. McNair Elementary,,1,1,2
1045015,2018,Parkland High,,0,1,1
1164598,2018,Main Street Academy,,0,1,1
1221616,2018,Main Street Academy,,1,0,1
1280676,2018,Hanes Magnet School,,0,1,1
1281566,2018,Easton Elementary School,,0,1,1
1114456,2018,Henderson Middle,,1,0,1
1120596,2018,Forest Park Elementary,,0,1,1
1089850,2018,Forest Park Elementary,,0,1,1
1067876,2018,Forest Park Elementary,,1,0,1
1081731,2018,Ashley Academy,,1,0,1
1284574,2018,Kimberley Park Elementary,,0,1,1
1144717,2018,Quality Education Academy,,0,1,1
1194159,2018,Paisley IB Magnet School,,0,2,2
1258993,2018,Paisley IB Magnet School,,0,1,1
1228933,2018,Ashley Academy,,0,1,1
1250884,2018,Kimberley Park Elementary,,1,0,1
1236398,2018,Discovery Charter,,1,0,1
1232067,2018,OUR LADY OF MERCY CATHOLIC SCHOOL,,0,1,1
1031634,2018,Early College of Forsyth Co,,1,0,1
1201345,2018,Homebound/ Hospital Education,,0,1,1
1267531,2018,Petree Elementary,,0,1,1
1021445,2018,Ligon Middle,,0,1,1
1177893,2018,Neuse Charter School,,1,0,1
1055449,2018,South Elementary,,0,1,1
1219835,2018,South Elementary,,1,0,1
1149764,2018,Ceasar Cone Elementary,,1,1,2
1126360,2018,Swann Middle School,,0,1,1
1061204,2018,Piedmont Classical High School,,0,2,2
1183590,2018,Bessemer Elementary,,0,1,1
1106962,2018,Gillespie Park Elementary,,2,0,2
1168140,2018,Wiley Accel/Enrichment,,0,1,1
1048714,2018,Wiley Accel/Enrichment,,1,0,1
1222574,2018,Archer Elementary,,0,1,1
1078989,2018,Edwin A Alderman Elementary,,1,0,1
1089261,2018,STEM Early College @ NC A&T SU,,0,1,1
1066892,2018,Carrboro Elementary,,0,1,1
1068889,2018,North Garner Middle,,1,1,2
1246889,2018,North Drive Elementary,,1,0,1
1109016,2018,Dillard Academy,,0,1,1
1216143,2018,Eastern Wayne Middle,,1,0,1
1050592,2018,Henderson Collegiate,,1,1,2
1158056,2018,Estes Elementary,,0,1,1
1264272,2018,Johnston Elementary,,0,1,1
1070774,2018,Montford North Star Academy,,0,1,1
1021170,2018,Asheville Middle,,0,1,1
1166462,2018,VERITAS CHRISTIAN ACADEMY,,1,0,1
1179960,2018,Sharon Elementary,,0,1,1
1142336,2018,Success Institute Charter,,0,1,1
1023575,2018,Success Institute Charter,,0,3,3
1182411,2018,Moravian Falls Elementary School,,1,0,1
1135563,2018,Horizons Elementary,,0,1,1
1028404,2018,Challenger Early College High,,1,0,1
1238128,2018,GRACE CHRISTIAN SCHOOL,,1,0,1
1151008,2018,J T Barber Elementary,,0,1,1
1122203,2018,Devonshire Elementary,,0,1,1
1083747,2018,Cochrane Collegiate Academy,,1,0,1
1261412,2018,BEREAN JR ACADEMY,,0,1,1
1104807,2018,ROD OF GOD CHRISTIAN ACADEMY,,0,1,1
1116984,2018,ALC MOSAIC (MOSAIC SCHOOL),,0,1,1
1164080,2018,Ranson Middle,,0,1,1
1119243,2018,Ranson Middle,,0,1,1
1285328,2018,Elon Park Elementary,,0,1,1
1176700,2018,FLAMING SWORD CHRISTIAN ACADEMY,,0,1,1
1244090,2018,Westover Middle,,0,1,1
1266288,2018,CORNERSTONE CHRISTIAN ACADEMY,,0,1,1
1175372,2018,Alger B. Wilkins High School,,1,0,1
1219824,2018,J W Coon Elementary,,0,1,1
1184793,2018,GREATER FAYETTEVILLE ADVENTIST,,0,1,1
1242975,2018,Warrenwood Elementary,,0,1,1
1066250,2018,TRINITY CHRISTIAN SCHOOL,,0,1,1
1159176,2018,I E Johnson Elementary,,0,2,2
1167463,2018,I E Johnson Elementary,,1,0,1
1287008,2018,Lumberton Junior High,,0,1,1
1183331,2018,Rowland Norment Elementary,,0,1,1
1155400,2018,Lumberton Junior High,,0,1,1
1031993,2018,Rowland Norment Elementary,,1,0,1
1056095,2018,Townsend Middle,,0,2,2
1167465,2018,CIS Academy,,0,1,1
1147527,2018,Douglass Academy,,0,1,1
1153792,2018,ST MARY CATHOLIC SCHOOL,,0,1,1
1262895,2018,New Hanover High,,0,1,1
1263197,2018,Williston Middle,,0,1,1
1263194,2018,Williston Middle,,0,1,1
1023729,2018,Lake Forest Academy,,0,1,1
1174488,2018,Sunset Park Elementary,,0,1,1
1076961,2018,The International School at Gregory,,0,1,1
1032284,2018,Lake Forest Academy,,0,1,1
1188754,2018,Lake Forest Academy,,1,0,1
1111518,2018,WILMINGTON SDA SCHOOL,,1,0,1
1119312,2018,Forest Hills Global Elementary,,0,1,1
1261468,2018,Wilmington Preparatory Academy,,0,1,1
1188146,2018,Career Readiness Academy at Mosley PLC,,0,1,1
1184309,2018,CALVARY CHRISTIAN SCHOOL,,0,1,1
1183364,2018,Acme Delco Elementary,,0,2,2
1280681,2018,Whiteville Primary,,0,2,2
1233226,2018,Whiteville High,,0,1,1
1113374,2018,Southeast Elementary,,0,1,1
1161564,2018,Southeast Elementary,,0,2,2
1217618,2018,Children's Village Academy,,0,1,1
1178872,2018,Children's Village Academy,,0,1,1
1228491,2018,Southeast Elementary,,1,0,1
1047461,2018,Z.E.C.A. School of Arts and Technology,,0,1,1
1251526,2018,Z.E.C.A. School of Arts and Technology,,0,1,1
1177408,2018,SHILOH INSTITUTE OF LEARNING,,1,0,1
1068876,2018,Onslow Early College,,0,2,2
1515271,2019,Southside Ashpole Elementary,,1,0,1
1482366,2019,West Elementary,,1,1,2
1484211,2019,INTERNATIONAL MONTESSORI SCHOOL,,1,0,1
1353637,2019,FAITH ASSEMBLY CHRISTIAN ACADEMY,,0,1,1
1387348,2019,FAITH ASSEMBLY CHRISTIAN ACADEMY,,0,1,1
1480383,2019,Morehead Montessori,,1,1,2
1368632,2019,C C Spaulding Elementary,,1,0,1
1489620,2019,J D Clement Early College HS,,0,1,1
1537633,2019,Discovery Charter,,0,2,2
1294334,2019,Excelsior Classical Academy,,0,1,1
1482830,2019,Brogden Middle,,1,1,2
1511974,2019,Brogden Middle,,1,0,1
1537367,2019,Maureen Joy Charter School,,1,0,1
1448217,2019,Durham's Performance Learning Center,,0,1,1
1560023,2019,Reaching All Minds Academy,,0,1,1
1583012,2019,Burton Elementary,,1,0,1
1551871,2019,Burton Elementary,,0,1,1
1527783,2019,Burton Elementary,,0,2,2
1349306,2019,Eastway Elementary,,0,2,2
1306597,2019,East Millbrook Middle,,0,1,1
1475343,2019,Raleigh Oak Charter,,1,0,1
1348893,2019,Poe Elementary,,0,1,1
1455679,2019,Poe Elementary,,0,1,1
1399459,2019,Millbrook Elementary,,0,1,1
1328924,2019,Partnership Elementary,,1,0,1
1548484,2019,Hunter Elementary,,0,1,1
1289939,2019,Moore Square Middle,,0,1,1
1465534,2019,Wake Young Men's Leadership Academy,,0,1,1
1445459,2019,Ligon Middle,,0,1,1
1407500,2019,Hunter Elementary,,0,1,1
1511967,2019,Zebulon Middle,,1,0,1
1467125,2019,Wendell Middle,,0,1,1
1585908,2019,Phoenix Academy,,1,1,2
1445414,2019,AdVance Academy,,1,0,1
1445422,2019,Pinkston Street Elementary,,0,1,1
1326422,2019,AdVance Academy,,1,0,1
1334322,2019,Dillard Academy,,0,1,1
1414417,2019,North Garner Middle,,0,2,2
1328405,2019,North Garner Middle,,0,1,1
1376796,2019,Granville Early College High,,0,3,3
1535008,2019,Middle College at NC A&T,,0,2,2
1570823,2019,Triad Math and Science Academy,,1,2,3
1299019,2019,Wiley Accel/Enrichment,,0,1,1
1482840,2019,Next Generation Academy,,0,1,1
1384450,2019,Next Generation Academy,,0,1,1
1354772,2019,Vandalia Elementary,,1,0,1
1440071,2019,Brightwood Elementary,,0,1,1
1292828,2019,Erwin Montessori,,0,1,1
1493783,2019,Herbin Metz Education Center,,0,1,1
1441024,2019,Herbin Metz Education Center,,0,1,1
1580471,2019,HOPE ACADEMY,,0,1,1
1505851,2019,Clara J Peck Elementary,,0,2,2
1535707,2019,The Experiential School of Greensboro,,0,1,1
1365676,2019,Peeler Open Elementary,,0,2,2
1291122,2019,Philip J Weaver Ed Center,,0,1,1
1565578,2019,Otis L Hairston Sr Middle,,0,1,1
1436436,2019,CAROLINA CHRISTIAN ACADEMY,,0,1,1
1434549,2019,Randleman Elementary,,0,1,1
1522284,2019,South Lexington Developmental Center,,0,1,1
1465524,2019,South Lexington Developmental Center,,1,0,1
1328899,2019,Leaksville-Spray Elementary,,1,2,3
1475329,2019,Douglass Elementary,,0,1,1
1551861,2019,J E Holmes Middle,,0,1,1
1489938,2019,Kernersville Elementary,,1,0,1
1522287,2019,Kernersville Middle,,0,2,2
1318141,2019,Pruette SCALE Academy,,0,1,1
1343352,2019,Middle College at GTCC-High Point,,1,2,3
1306586,2019,Fairview Elementary,,0,1,1
1491551,2019,Triangle Lake Montessori Elem,,1,0,1
1348889,2019,Parkview Village Elementary,,1,1,2
1423488,2019,Penn-Griffin Schools,,1,0,1
1401184,2019,Fairview Elementary,,0,1,1
1385868,2019,BURLINGTON CHRISTIAN ACADEMY,,0,1,1
1517253,2019,BURLINGTON CHRISTIAN ACADEMY,,1,0,1
1530230,2019,BURLINGTON CHRISTIAN ACADEMY,,0,2,2
1360664,2019,RISE ACADEMY,,1,0,1
1467101,2019,Griffith Elementary,,0,1,1
1573603,2019,Main Street Academy,,1,0,1
1311681,2019,Forest Park Elementary,,0,2,2
1374004,2019,Hanes Magnet School,,0,1,1
1407489,2019,The Special Children's School,,1,0,1
1399346,2019,North Hills Elementary,,2,4,6
1432872,2019,Ashley Academy,,0,1,1
1545161,2019,Kimberley Park Elementary,,0,1,1
1320084,2019,Ashley Academy,,1,0,1
1551158,2019,Cook Literacy Model School,,0,3,3
1537353,2019,Kimberley Park Elementary,,1,0,1
1303808,2019,North Hills Elementary,,0,1,1
1498122,2019,Mineral Springs Elementary,,0,1,1
1540744,2019,J F Kennedy High,,1,0,1
1387354,2019,J F Kennedy High,,0,1,1
1354167,2019,Winston-Salem Preparatory Acad,,0,1,1
1360706,2019,D.C. Virgo Preparatory Academy,,0,1,1
1365052,2019,WINSTON-SALEM STREET SCHOOL,,0,7,7
1507926,2019,EPHESUS JR ACADEMY,,0,1,1
1489906,2019,Diggs-Latham Elementary,,0,1,1
1324122,2019,BROOKSTONE SCHOOLS,,0,1,1
1316894,2019,First Ward Creative Arts Acad,,0,1,1
1440043,2019,Metro School,,0,2,2
1342165,2019,ST JOHNS KINDERGARTEN,,0,1,1
1395395,2019,Henderson High,,1,0,1
1443312,2019,Sterling Elementary,,1,2,3
1323583,2019,Park View Elementary,,0,1,1
1560021,2019,C C Spaulding Elementary,,0,1,1
1328411,2019,INTERNATIONAL MONTESSORI SCHOOL,,0,1,1
1337322,2019,Baskerville Elementary,,0,1,1
1337319,2019,Fairview Elementary,,0,2,2
1532433,2019,Saint Pauls Elementary,,1,1,2
1573887,2019,Chocowinity Middle,,0,1,1
1309431,2019,CALVARY CHRISTIAN ACADEMY,,0,1,1
1334278,2019,ECU Community School,,2,0,2
1445488,2019,South Greenville Elementary,,1,0,1
1388598,2019,Junius H Rose High,,0,1,1
1355785,2019,THIRD STREET ACADEMY,,0,1,1
1549964,2019,Nash Central Middle,,1,0,1
1376810,2019,Williston Middle,,0,1,1
1376803,2019,The International School at Gregory,,0,2,2
1566446,2019,Williston Middle,,0,1,1
1529780,2019,Williston Middle,,0,1,1
1558330,2019,Douglass Academy,,0,1,1
1562629,2019,D.C. Virgo Preparatory Academy,,0,1,1
1329623,2019,Charlotte Lab School,,0,1,1
1583017,2019,Williston Middle,,1,0,1
1566441,2019,Lake Forest Academy,,0,1,1
1356922,2019,Lake Forest Academy,,0,2,2
1556018,2019,The International School at Gregory,,0,3,3
1426443,2019,The International School at Gregory,,1,0,1
1377292,2019,Lake Forest Academy,,0,1,1
1524216,2019,Lake Forest Academy,,0,1,1
1343022,2019,The International School at Gregory,,0,1,1
1403267,2019,Williston Middle,,0,1,1
1418507,2019,The International School at Gregory,,0,1,1
1431664,2019,Career Readiness Academy at Mosley PLC,,0,1,1
1551179,2019,Career Readiness Academy at Mosley PLC,,0,1,1
1408867,2019,Pine Valley Elementary,,1,0,1
1495903,2019,J. C. Roe Center,,1,0,1
1332936,2019,Southeast Elementary,,0,1,1
1539272,2019,Southeast Elementary,,0,1,1
1583372,2019,Ayden Elementary,,0,2,2
1325553,2019,VILLAGE ACADEMY,,0,1,1
1510468,2019,Oaks Road Academy,,0,1,1
1409889,2019,Oaks Road Academy,,1,0,1
1512409,2019,Grover C Fields Middle,,0,1,1
1362095,2019,CORNERSTONE CHRISTIAN ACADEMY,,0,1,1
1398144,2019,New Dimensions,,0,2,2
1428070,2019,N B Mills Elementary,,1,1,2
1313430,2019,American Renaissance School,,0,1,1
1570827,2019,Hendersonville Middle,,0,1,1
1439239,2019,THE WAY CHRISTIAN ACADEMY,,1,0,1
1343860,2019,ODYSSEY COMMUNITY SCHOOL,,0,1,1
1519992,2019,Asheville Middle,,0,1,1
1519044,2019,ASHEVILLE WALDORF SCH.- MAGNOL,,0,1,1
1298481,2019,ASHEVILLE WALDORF SCH.- MAGNOL,,1,0,1
1421304,2019,Johnston Elementary,,1,0,1
1414783,2019,Lumberton Senior High,,1,0,1
1341250,2019,Rowland Norment Elementary,,0,1,1
1356856,2019,W H Knuckles,,0,3,3
1319206,2019,Tanglewood Elementary,,0,1,1
1380229,2019,Tanglewood Elementary,,0,1,1
1345577,2019,Paul R Brown Leadership Academy,,0,1,1
1323618,2019,Sunset Avenue Elementary,,0,1,1
1389210,2019,E E Miller Elementary,,0,2,2
1584692,2019,NORTHWOOD TEMPLE ACADEMY,,0,1,1
1373305,2019,Alpha Academy,,1,0,1
1467084,2019,Brentwood Elementary,,1,0,1
1505506,2019,Cross Creek Early College,,0,1,1
1539255,2019,THE SCHOOL OF HOPE,,1,0,1
1458976,2019,Ferguson-Easley Elementary,,1,0,1
1426440,2019,Teresa C Berrien Elementary,,1,0,1
1354031,2019,Teresa C Berrien Elementary,,1,0,1
1361426,2019,Ballantyne Elementary,,0,1,1
1368625,2019,Steele Creek Elementary,,0,1,1
1596029,2019,J W McLauchlin Elementary,,1,0,1
1407486,2019,W G Pearson Elementary,,1,0,1
1526705,2019,Charlotte-Mecklenburg  Academy,,0,1,1
1417791,2019,Statesville Road Elementary,,0,1,1
1537341,2019,NORTHSIDE CHRISTIAN ACADEMY,,0,2,2
1580847,2019,CHARLOTTE CATHOLIC HIGH SCHOOL,,0,1,1
1352343,2019,CHARLOTTE CATHOLIC HIGH SCHOOL,,0,1,1
1383752,2019,Charlotte Teacher Early College,,2,4,6
1424088,2019,Northwest School of the Arts,,0,2,2
1291079,2019,Northwest School of the Arts,,0,1,1
1572306,2019,FRIENDSHIP DAY SCHOOL FOR SCI. / THE ARTS,,0,1,1
1424688,2019,West Charlotte High,,1,0,1
1429361,2019,FRIENDSHIP DAY SCHOOL FOR SCI. / THE ARTS,,0,1,1
1537989,2019,West Charlotte High,,0,2,2
1534993,2019,West Charlotte High,,1,1,2
1372090,2019,Cochrane Collegiate Academy,,1,0,1
1558275,2019,Charlotte Choice Charter,,1,0,1
1474964,2019,Charlotte Choice Charter,,1,0,1
1343868,2019,Charlotte Choice Charter,,0,1,1
1360603,2019,United Community School,,0,1,1
1466390,2019,Hidden Valley Elementary,,0,1,1
1341309,2019,United Community School,,0,1,1
1543231,2019,Albemarle Road Elementary,,0,1,1
1351307,2019,Albemarle Road Elementary,,0,1,1
1415737,2019,Charlotte East Language Academy,,0,1,1
1309376,2019,East Mecklenburg High,,0,1,1
1442550,2019,Charlotte East Language Academy,,0,1,1
1341736,2019,Charlotte Secondary,,0,1,1
1545152,2019,South Mecklenburg High,,2,2,4
1422141,2019,Harding University High,,0,1,1
1378586,2019,Thomasboro Academy,,0,1,1
1536336,2019,Bruns Avenue Elementary,,0,1,1
1413258,2019,Movement Charter School,,1,0,1
1363945,2019,Thomasboro Academy,,0,1,1
1494855,2019,Ashley Park PreK-8 School,,0,1,1
1305760,2019,Thomasboro Academy,,0,1,1
1498086,2019,Sugar Creek Charter,,1,0,1
1304762,2019,Walter G Byers School,,0,1,1
1385427,2019,Sugar Creek Charter,,1,1,2
1530902,2019,VERITAS Community School CFA,,0,2,2
1522820,2019,J T Williams Secondary Montessori,,0,1,1
1569209,2019,Chantilly Montessori,,0,1,1
1388622,2019,Charlotte Learning Academy,,1,0,1
1496772,2019,Eastway Middle,,1,0,1
1560631,2019,Shamrock Gardens Elementary,,1,0,1
1524877,2019,Garinger High,,0,1,1
1358411,2019,Merry Oaks International Academy,,0,2,2
1530900,2019,Piedmont IB Middle,,0,1,1
1305757,2019,Marie G Davis,,0,1,1
1501874,2019,Marie G Davis,,0,1,1
1567007,2019,Marie G Davis,,0,1,1
1545143,2019,Charlotte Lab School,,1,0,1
1535719,2019,Princeville Elementary,,1,1,2
1306581,2019,Martin Millennium Academy,,0,1,1
1574866,2019,Weldon Elementary Global Academy,,1,0,1
1434510,2019,E J Hayes Elementary,,0,1,1
1431780,2019,Charles H Darden Middle,,0,1,1
1382696,2019,Pasquotank Elementary,,0,1,1
1570814,2019,Cabarrus Charter Academy,,0,1,1
1421963,2019,West Lake Preparatory Academy,,0,1,1
1551846,2019,Southwest Middle,,1,0,1
1532514,2019,A L Brown High,,0,1,1
